experiment,dataset,method,n_clients,seed,metric,value,scenario
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 162.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8071399407974787,"{""round"": 163.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 163.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8070536804603355,"{""round"": 164.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 164.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8069685544882974,"{""round"": 165.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 165.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8068845337592997,"{""round"": 166.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 166.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8068015900448325,"{""round"": 167.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 167.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8067196959806933,"{""round"": 168.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 168.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8066388250387085,"{""round"": 169.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 169.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8065589514994024,"{""round"": 170.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 170.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8064800504255721,"{""round"": 171.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 171.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8064020976367451,"{""round"": 172.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 172.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8063250696844866,"{""round"": 173.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 173.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8062489438285306,"{""round"": 174.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 174.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8061736980137053,"{""round"": 175.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 175.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8060993108476263,"{""round"": 176.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 176.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8060257615791359,"{""round"": 177.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 177.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8059530300774558,"{""round"": 178.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 178.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8058810968120392,"{""round"": 179.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 179.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8058099428330909,"{""round"": 180.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 180.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8057395497527359,"{""round"": 181.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 181.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8056698997268164,"{""round"": 182.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 182.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8056009754372947,"{""round"": 183.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 183.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8055327600752412,"{""round"": 184.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 184.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8054652373243876,"{""round"": 185.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 185.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8053983913452301,"{""round"": 186.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 186.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.805332206759659,"{""round"": 187.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 187.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8052666686361005,"{""round"": 188.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 188.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8052017624751521,"{""round"": 189.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 189.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8051374741956963,"{""round"": 190.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 190.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8050737901214757,"{""round"": 191.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 191.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8050106969681128,"{""round"": 192.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 192.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.804948181830563,"{""round"": 193.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 193.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8048862321709828,"{""round"": 194.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 194.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8048248358070011,"{""round"": 195.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 195.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8047639809003801,"{""round"": 196.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 196.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.804703655946052,"{""round"": 197.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 197.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8046438497615187,"{""round"": 198.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 198.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8045845514766042,"{""round"": 199.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 199.0}"
exp3_convergence,narma10,,,,fedavg_nrmse,0.8045257505235458,"{""round"": 200.0}"
exp3_convergence,narma10,,,,exact_nrmse,0.2317430246879019,"{""round"": 200.0}"
exp3_scaling,narma10,,1.0,0.0,federated_ridge,0.2321212897959464,"{""n_clients"": 1.0, ""seed"": 0.0}"
exp3_scaling,narma10,,1.0,0.0,local_mean,0.2321212897959467,"{""n_clients"": 1.0, ""seed"": 0.0}"
exp3_scaling,narma10,,1.0,1.0,federated_ridge,0.2346989294462352,"{""n_clients"": 1.0, ""seed"": 1.0}"
exp3_scaling,narma10,,1.0,1.0,local_mean,0.2346989294462353,"{""n_clients"": 1.0, ""seed"": 1.0}"
exp3_scaling,narma10,,1.0,2.0,federated_ridge,0.2695903029035492,"{""n_clients"": 1.0, ""seed"": 2.0}"
exp3_scaling,narma10,,1.0,2.0,local_mean,0.2695903029035491,"{""n_clients"": 1.0, ""seed"": 2.0}"
exp3_scaling,narma10,,2.0,0.0,federated_ridge,0.2320664335887844,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp3_scaling,narma10,,2.0,0.0,local_mean,0.2351202108099938,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp3_scaling,narma10,,2.0,1.0,federated_ridge,0.2349169447612694,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp3_scaling,narma10,,2.0,1.0,local_mean,0.2381455718972941,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp3_scaling,narma10,,2.0,2.0,federated_ridge,0.2695480179413446,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp3_scaling,narma10,,2.0,2.0,local_mean,0.271334366934579,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp3_scaling,narma10,,5.0,0.0,federated_ridge,0.2326194994064451,"{""n_clients"": 5.0, ""seed"": 0.0}"
exp3_scaling,narma10,,5.0,0.0,local_mean,0.2474735819430665,"{""n_clients"": 5.0, ""seed"": 0.0}"
exp3_scaling,narma10,,5.0,1.0,federated_ridge,0.2349328876935861,"{""n_clients"": 5.0, ""seed"": 1.0}"
exp3_scaling,narma10,,5.0,1.0,local_mean,0.2460148884827836,"{""n_clients"": 5.0, ""seed"": 1.0}"
exp3_scaling,narma10,,5.0,2.0,federated_ridge,0.2697425207040315,"{""n_clients"": 5.0, ""seed"": 2.0}"
exp3_scaling,narma10,,5.0,2.0,local_mean,0.2774282864322414,"{""n_clients"": 5.0, ""seed"": 2.0}"
exp3_scaling,narma10,,10.0,0.0,federated_ridge,0.2317430246879019,"{""n_clients"": 10.0, ""seed"": 0.0}"
exp3_scaling,narma10,,10.0,0.0,local_mean,0.2647221093469983,"{""n_clients"": 10.0, ""seed"": 0.0}"
exp3_scaling,narma10,,10.0,1.0,federated_ridge,0.2354831997600424,"{""n_clients"": 10.0, ""seed"": 1.0}"
exp3_scaling,narma10,,10.0,1.0,local_mean,0.2639401221474969,"{""n_clients"": 10.0, ""seed"": 1.0}"
exp3_scaling,narma10,,10.0,2.0,federated_ridge,0.2699794084785749,"{""n_clients"": 10.0, ""seed"": 2.0}"
exp3_scaling,narma10,,10.0,2.0,local_mean,0.2894263641506859,"{""n_clients"": 10.0, ""seed"": 2.0}"
exp3_scaling,narma10,,20.0,0.0,federated_ridge,0.2311082145943814,"{""n_clients"": 20.0, ""seed"": 0.0}"
exp3_scaling,narma10,,20.0,0.0,local_mean,0.3276904682866111,"{""n_clients"": 20.0, ""seed"": 0.0}"
exp3_scaling,narma10,,20.0,1.0,federated_ridge,0.2359328201360393,"{""n_clients"": 20.0, ""seed"": 1.0}"
exp3_scaling,narma10,,20.0,1.0,local_mean,0.3031415631761041,"{""n_clients"": 20.0, ""seed"": 1.0}"
exp3_scaling,narma10,,20.0,2.0,federated_ridge,0.2699600737886733,"{""n_clients"": 20.0, ""seed"": 2.0}"
exp3_scaling,narma10,,20.0,2.0,local_mean,0.3264550935838237,"{""n_clients"": 20.0, ""seed"": 2.0}"
exp3_scaling,narma10,,50.0,0.0,federated_ridge,0.2392844783769383,"{""n_clients"": 50.0, ""seed"": 0.0}"
exp3_scaling,narma10,,50.0,0.0,local_mean,0.6557376795977724,"{""n_clients"": 50.0, ""seed"": 0.0}"
exp3_scaling,narma10,,50.0,1.0,federated_ridge,0.2370296555897364,"{""n_clients"": 50.0, ""seed"": 1.0}"
exp3_scaling,narma10,,50.0,1.0,local_mean,0.6219700030632924,"{""n_clients"": 50.0, ""seed"": 1.0}"
exp3_scaling,narma10,,50.0,2.0,federated_ridge,0.2712213593016594,"{""n_clients"": 50.0, ""seed"": 2.0}"
exp3_scaling,narma10,,50.0,2.0,local_mean,0.5807004635516947,"{""n_clients"": 50.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,2.0,0.0,centralized,0.1871192763741962,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,2.0,0.0,local_mean,0.2015552293811506,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,2.0,0.0,local_best,0.1888878233491242,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,2.0,0.0,ensemble,0.1611712280125655,"{""n_clients"": 2.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,2.0,1.0,centralized,0.2526842757701107,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,2.0,1.0,local_mean,0.2645316818942991,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,2.0,1.0,local_best,0.2515117912596303,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,2.0,1.0,ensemble,0.2352982349849167,"{""n_clients"": 2.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,2.0,2.0,centralized,0.2170392491451948,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,2.0,2.0,local_mean,0.2092037573362943,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,2.0,2.0,local_best,0.2022223905578236,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,2.0,2.0,ensemble,0.182563100679619,"{""n_clients"": 2.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,2.0,3.0,centralized,0.1803810756383111,"{""n_clients"": 2.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,2.0,3.0,local_mean,0.21983092498265,"{""n_clients"": 2.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,2.0,3.0,local_best,0.2110136612342163,"{""n_clients"": 2.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,2.0,3.0,ensemble,0.1882861028374449,"{""n_clients"": 2.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,4.0,0.0,centralized,0.2415209523306094,"{""n_clients"": 4.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,4.0,0.0,local_mean,0.2815831302491528,"{""n_clients"": 4.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,4.0,0.0,local_best,0.2347411571705108,"{""n_clients"": 4.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,4.0,0.0,ensemble,0.2410854653958089,"{""n_clients"": 4.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,4.0,1.0,centralized,0.2366853512016291,"{""n_clients"": 4.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,4.0,1.0,local_mean,0.272935102159476,"{""n_clients"": 4.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,4.0,1.0,local_best,0.2323684947898309,"{""n_clients"": 4.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,4.0,1.0,ensemble,0.2240154479860311,"{""n_clients"": 4.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,4.0,2.0,centralized,0.1850425158610885,"{""n_clients"": 4.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,4.0,2.0,local_mean,0.2669676497168485,"{""n_clients"": 4.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,4.0,2.0,local_best,0.2198406661081778,"{""n_clients"": 4.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,4.0,2.0,ensemble,0.2138861582074019,"{""n_clients"": 4.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,4.0,3.0,centralized,0.2031158590000064,"{""n_clients"": 4.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,4.0,3.0,local_mean,0.2591850097639399,"{""n_clients"": 4.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,4.0,3.0,local_best,0.2040418080957889,"{""n_clients"": 4.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,4.0,3.0,ensemble,0.1896095517965495,"{""n_clients"": 4.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,8.0,0.0,centralized,0.2373257851582904,"{""n_clients"": 8.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,8.0,0.0,local_mean,0.3051274733923984,"{""n_clients"": 8.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,8.0,0.0,local_best,0.261845947402982,"{""n_clients"": 8.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,8.0,0.0,ensemble,0.2245664254086692,"{""n_clients"": 8.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,8.0,1.0,centralized,0.239353662619306,"{""n_clients"": 8.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,8.0,1.0,local_mean,0.3005613119119012,"{""n_clients"": 8.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,8.0,1.0,local_best,0.2120415192212584,"{""n_clients"": 8.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,8.0,1.0,ensemble,0.2014079665167356,"{""n_clients"": 8.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,8.0,2.0,centralized,0.2765193458216181,"{""n_clients"": 8.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,8.0,2.0,local_mean,0.3219872972276722,"{""n_clients"": 8.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,8.0,2.0,local_best,0.2428988773539772,"{""n_clients"": 8.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,8.0,2.0,ensemble,0.2504022154225242,"{""n_clients"": 8.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,8.0,3.0,centralized,0.203182526928738,"{""n_clients"": 8.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,8.0,3.0,local_mean,0.2994048102510813,"{""n_clients"": 8.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,8.0,3.0,local_best,0.2328763681458837,"{""n_clients"": 8.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,8.0,3.0,ensemble,0.1973778444684945,"{""n_clients"": 8.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,16.0,0.0,centralized,0.2235137171334011,"{""n_clients"": 16.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,16.0,0.0,local_mean,0.4578272692983979,"{""n_clients"": 16.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,16.0,0.0,local_best,0.3268977798787905,"{""n_clients"": 16.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,16.0,0.0,ensemble,0.2054977489622416,"{""n_clients"": 16.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,16.0,1.0,centralized,0.1827539592310626,"{""n_clients"": 16.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,16.0,1.0,local_mean,0.3966503267228194,"{""n_clients"": 16.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,16.0,1.0,local_best,0.3082031582070163,"{""n_clients"": 16.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,16.0,1.0,ensemble,0.1814385839858019,"{""n_clients"": 16.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,16.0,2.0,centralized,0.2634892729889412,"{""n_clients"": 16.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,16.0,2.0,local_mean,0.4110580495312074,"{""n_clients"": 16.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,16.0,2.0,local_best,0.3365149487719419,"{""n_clients"": 16.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,16.0,2.0,ensemble,0.2630395606669167,"{""n_clients"": 16.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,16.0,3.0,centralized,0.2648461151447844,"{""n_clients"": 16.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,16.0,3.0,local_mean,0.4748879335810249,"{""n_clients"": 16.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,16.0,3.0,local_best,0.3597671913495411,"{""n_clients"": 16.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,16.0,3.0,ensemble,0.3102375083813657,"{""n_clients"": 16.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,32.0,0.0,centralized,0.2132851423592623,"{""n_clients"": 32.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,32.0,0.0,local_mean,0.7134360723160144,"{""n_clients"": 32.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,32.0,0.0,local_best,0.5452362737326668,"{""n_clients"": 32.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,32.0,0.0,ensemble,0.3430739141479556,"{""n_clients"": 32.0, ""seed"": 0.0}"
exp4_ensemble,narma10,,32.0,1.0,centralized,0.2131527989095691,"{""n_clients"": 32.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,32.0,1.0,local_mean,0.7614357089810749,"{""n_clients"": 32.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,32.0,1.0,local_best,0.4997357537177195,"{""n_clients"": 32.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,32.0,1.0,ensemble,0.355261980267786,"{""n_clients"": 32.0, ""seed"": 1.0}"
exp4_ensemble,narma10,,32.0,2.0,centralized,0.2131491185146091,"{""n_clients"": 32.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,32.0,2.0,local_mean,0.7313141196343456,"{""n_clients"": 32.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,32.0,2.0,local_best,0.4756796710840508,"{""n_clients"": 32.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,32.0,2.0,ensemble,0.3704141733932951,"{""n_clients"": 32.0, ""seed"": 2.0}"
exp4_ensemble,narma10,,32.0,3.0,centralized,0.2152677448649503,"{""n_clients"": 32.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,32.0,3.0,local_mean,0.7438545020314726,"{""n_clients"": 32.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,32.0,3.0,local_best,0.5701854599582032,"{""n_clients"": 32.0, ""seed"": 3.0}"
exp4_ensemble,narma10,,32.0,3.0,ensemble,0.3765751750911366,"{""n_clients"": 32.0, ""seed"": 3.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,17.13076552064198,"{""alpha"": 0.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1883291115390837,"{""alpha"": 0.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5956868714172744,"{""alpha"": 0.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,16.95469946013282,"{""alpha"": 0.1, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1862333787407706,"{""alpha"": 0.1, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5998427527862414,"{""alpha"": 0.1, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,16.588885841199726,"{""alpha"": 0.2, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1844810061859048,"{""alpha"": 0.2, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5764034668348925,"{""alpha"": 0.2, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,15.75772659101098,"{""alpha"": 0.3, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1898347199951512,"{""alpha"": 0.3, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5500544254818734,"{""alpha"": 0.3, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,14.221793432857163,"{""alpha"": 0.4, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1920434773223824,"{""alpha"": 0.4, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.530534174511702,"{""alpha"": 0.4, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,12.11370468011698,"{""alpha"": 0.5, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.191358314076377,"{""alpha"": 0.5, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5763901717211806,"{""alpha"": 0.5, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,9.487957231468403,"{""alpha"": 0.6000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1841555747879117,"{""alpha"": 0.6000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.6032210884846195,"{""alpha"": 0.6000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,6.732740433539512,"{""alpha"": 0.7000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1947688743858737,"{""alpha"": 0.7000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.5056596771269082,"{""alpha"": 0.7000000000000001, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,4.142816754936356,"{""alpha"": 0.8, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1904964138137415,"{""alpha"": 0.8, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.4484404876360345,"{""alpha"": 0.8, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,1.8970009504511425,"{""alpha"": 0.9, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.1954790945454249,"{""alpha"": 0.9, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.3869924109051529,"{""alpha"": 0.9, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,heterogeneity,0.0,"{""alpha"": 1.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,ensemble_nrmse,0.2068846175624489,"{""alpha"": 1.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,0.0,fedavg_nrmse,0.2038421685801412,"{""alpha"": 1.0, ""seed"": 0.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,17.19236133470955,"{""alpha"": 0.0, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.2087204414572279,"{""alpha"": 0.0, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.5349218190129804,"{""alpha"": 0.0, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,17.057234377692673,"{""alpha"": 0.1, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.2101141012737355,"{""alpha"": 0.1, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.5402522871560369,"{""alpha"": 0.1, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,16.699479484274573,"{""alpha"": 0.2, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.2048288256210008,"{""alpha"": 0.2, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.6165746162788922,"{""alpha"": 0.2, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,16.02942695225303,"{""alpha"": 0.3, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.1993776466008918,"{""alpha"": 0.3, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.66112063205375,"{""alpha"": 0.3, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,14.473501118807372,"{""alpha"": 0.4, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.2029598715392343,"{""alpha"": 0.4, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.5622609947767107,"{""alpha"": 0.4, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,heterogeneity,12.094863531231264,"{""alpha"": 0.5, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,ensemble_nrmse,0.209103244335288,"{""alpha"": 0.5, ""seed"": 1.0}"
exp5_alignment,narma10,,,1.0,fedavg_nrmse,0.5390703293483042,"{""alpha"": 0.5, ""seed"": 1.0}"
